"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7TN3IKGR","journalArticle","2024","Hassan, Raha; Schmidt, Louis A.","00_Shyness and inhibitory control in preschool dyads: An actor–partner model of social behavior","Developmental Psychology","","1939-0599","10.1037/dev0001663","","The risk potentiation model of cognitive control posits that inhibitory control heightens children’s risk for problematic outcomes in the context of shyness because it limits shy children’s ability to engage flexibly with their environment. Although there is empirical support for the risk potentiation model, most studies have been restricted to parent report of children’s outcomes and do not consider the influence of shyness and inhibitory control on other children’s social behavior. In the present study, we used an actor–partner interdependence model to examine whether shyness and inhibitory control at Time 1 (N = 105, 52 girls, Mage = 3.50 years; 87% White; Mincome = between $75,000 and $100,000 in Canadian dollars) predicted children’s own and their partner’s observed social behavior with an unfamiliar peer at Time 2 (Mage = 4.76 years). When the child’s own inhibitory control was high, the child’s own shyness was negatively associated with their own approach behaviors but negatively associated with their partner’s avoidance behaviors. However, when the child’s own inhibitory control was low, the child’s own shyness was unrelated to their own approach behaviors but positively associated with their partner’s avoidance behaviors. Although inhibitory control was negatively associated with approach-related behavior for some shy children, this did not translate to more avoidance from the social partner. These results highlight the importance of examining the child’s own behavior in addition to their partner’s behavior when considering children’s socioemotional development. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:44:48","","271-283","","2","60","","","Shyness and inhibitory control in preschool dyads","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\QWRS4PZ4\Hassan和Schmidt - 2024 - Shyness and inhibitory control in preschool dyads An actor–partner model of social behavior.pdf","","","Risk Factors; Avoidance; Social Behavior; Approach Behavior; Cognitive Control; Preschool Students; Timidity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZP2AQ62","journalArticle","2024","Zhai, Shuyi; Ding, Ruhan; Shen, Mowei; He, Jie","00_Negative trait inference in behaviorally inhibited children influences their internalizing behaviors","Developmental Psychology","","1939-0599","10.1037/dev0001649","","Behavioral inhibition (BI) is an early-appearing temperamental trait characterized by intense negative affect and withdrawal behaviors to novel and challenging situations. Inhibited children are more likely to display social withdrawal and experience an increased risk for internalizing problems. Trait inference, the way children interpret behaviors and infer the characteristics of others, may be one potential mechanism. The current study examined the individual differences of BI in trait inference using a cross-sectional design (Study 1, Age 4, N = 80, 38 boys, Chinese) and explored the role of trait inference (Age 4) in relation to early BI (Age 2) and later internalizing behaviors (Age 4) using a longitudinal design (Study 2, N = 163, 93 boys). Trait inference was measured by children’s personality judgments after watching four pieces of behavioral information of animated actors in two conditions: a high positive information condition and a high negative information condition. We found that high BI children exhibited a more negative trait inference than low BI children did in two studies, except for the trait inference in the high negative information condition of Study 2. Besides, in Study 2, trait inference in the high positive information condition partially mediated the BI-internalizing behavior link, and such mediation effect was moderated by the level of trait inference. These findings highlight the contribution of social information processing in the social adjustment of children with extreme temperament and have implications for prevention and intervention. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:47:07","","284-293","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\8T3GDV4T\Zhai 等 - 2024 - Negative trait inference in behaviorally inhibited children influences their internalizing behaviors.pdf","","","Individual Differences; Childhood Development; Internalization; Behavioral Inhibition; Inference; Information; Personality; Personality Traits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQW9J6XB","journalArticle","2024","de Barbaro, Kaya; Khante, Priyanka; Maier, Meeka; Goodman, Sherryl","00_Maternal contingent responses to distress facilitate infant soothing but not in mothers with depression or infants high in negative affect","Developmental Psychology","","1939-0599","10.1037/dev0001607","","Depression in mothers is consistently associated with reduced caregiving sensitivity and greater infant negative affect expression. The current article examined the real-time behavioral mechanisms underlying these associations using Granger causality time series analyses in a sample of mothers (N = 194; 86.60% White) at elevated risk for depression and their 3-month-old infants (46.40% female) living in a major metropolitan area in the United States. Overall, mothers contingently responded to infant distress, and mothers’ responses to infant distress increased the likelihood of infant soothing in real time. However, there was no evidence for maternal contingent responding or facilitation of infant soothing in subsamples of mothers who were currently experiencing elevated depression symptoms or in mothers of highly negative infants. These findings suggest real-time behavioral mechanisms by which risks for maladaptive self-regulation may develop. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:47:02","","294-305","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\DP4SJLFR\de Barbaro 等 - 2024 - Maternal contingent responses to distress facilitate infant soothing but not in mothers with depress.pdf","","","Risk Factors; Major Depression; Negative Emotions; Distress; Causality; Mothers; Responses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNX6UW56","journalArticle","2024","Richardson, George B.; Bates, Daniel; Ross, Amy; Liu, Hexuan; Boutwell, Brian B.","01_Is reproductive development adaptively calibrated to early experience? Evidence from a national sample of females","Developmental Psychology","","1939-0599","10.1037/dev0001681","","Many developmental theories have not been sufficiently evaluated using designs that control for unobserved familial confounds. Our long-term goal is to determine the causal structure underlying associations between early environmental conditions and later psychosocial and health outcomes. Our overall objective in this study was to further evaluate predictions derived from applications of life history theory to female reproductive development, key among them that reproductive milestones translate early environmental risk into fertility, health, and behavioral outcomes. To this end, we used female data from the National Longitudinal Survey of Youth 1979 and structural equation modeling to conduct increasingly severe tests, beginning with covariate control and then progressing to sibling control and behavioral genetic designs. After adjusting for confounds varying between sets of siblings, we did not find evidence that age at menarche reflected components of early environment or that any focal outcomes reflected early fragmented family structure (birth to age nine). Although we detected no links between measured environment and individual differences in age at sexual debut, we did find that it reflected both shared and nonshared influences in our behavior genetic models. Interestingly, delayed sexual debut (into young adulthood) reflected identification of parents as the greatest influences and forecasted an array of fertility-related outcomes. Taken together, these findings challenge theories suggesting menarche timing is adaptively calibrated to early environment. They also highlight the need for more research using sibling control and related designs to examine the roles of environments in development. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-24 15:33:12","","306-321","","2","60","","","Is reproductive development adaptively calibrated to early experience?","","","","","","","","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\SXETYTAS\Richardson 等 - 2024 - 01_Is reproductive development adaptively calibrated to early experience Evidence from a national s.pdf","","","Prediction; Theories; Early Experience; Childhood Development; Behavioral Genetics; Menarche; Siblings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THKZYS2I","journalArticle","2024","Ye, Zihua; Rudolph, Karen D.","00_Talk it out or tuck it away: The contribution of maternal socialization of coping to depression in youth with early pubertal maturation","Developmental Psychology","","1939-0599","10.1037/dev0001610","","Theory and research highlight the mismatch between puberty-associated challenges and personal coping resources among youth with early actual or perceived pubertal timing. This study (N = 167; Mage = 12.41 years; 51.5% female; 77.8% White American) examined whether coping resources provided by mothers (maternal socialization of coping) exert protective or exacerbating effects on risk for depression among early-maturing youth. Results revealed that earlier perceived timing predicted higher subsequent depressive symptoms in girls with low (B = .40, SE = .15) but not high (B = −.08, SE = .17) levels of engagement coping suggestions, whereas earlier perceived timing predicted higher subsequent depressive symptoms in boys with high (B = .40, SE = .17) but not low (B = −.12, SE = .15) levels of engagement coping suggestions. These findings build on prior theory and research by highlighting that maternal coping suggestions may mitigate or enhance depression risk in youth who perceive themselves as early maturers; the differential effects in girls and boys suggest that the impact of these suggestions may depend on whether they are in line with gender-specific norms for coping. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:46:51","","322-334","","2","60","","","Talk it out or tuck it away","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\37Y3EU9P\Ye和Rudolph - 2024 - Talk it out or tuck it away The contribution of maternal socialization of coping to depression in y.pdf","","","Major Depression; Adolescent Development; Mothers; Socialization; Coping Behavior; Parenting; Protective Factors; Puberty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4FHF3FT","journalArticle","2024","Wang, Ming-Te; Scanlon, Christina L.; Del Toro, Juan; Schall, Jacqueline D.","00_Employment status and psychosocial adjustment among adolescents and parents during the COVID-19 pandemic: Multi-informant data from ecological momentary assessments","Developmental Psychology","","1939-0599","10.1037/dev0001636","","During the COVID-19 pandemic, many families experienced financial and health stressors associated with parental employment. Using multi-informant and daily-diary data from a nationwide U.S. sample of parents and children (626 dyads; 18,780 daily assessments across 30 days: May 18, 2020–June 1, 2020, October 19, 2020–November 2, 2020; parents: Mage = 43, 15% male; children: Mage = 15, 42% male; 36% Black, 26% White, 14% multiracial, 12% Latinx, 11% Asian American, and 1% Native American), this intensive longitudinal study investigated (a) the mediating role of health stress and financial stress in the link between parental employment status and psychosocial adjustment among adolescents and their parents and (b) whether this link differed by families’ socioeconomic status or receipt of government subsidies. Results indicated that families who experienced job loss tended to report higher levels of health stress and financial stress, which in turn was associated with heightened negative affect and poorer sleep quality for both parents and adolescents. When parents work from home (WFH), families tended to have lower levels of health stress and financial stress, which in turn weakened the positive links with negative affect and sleep quality. Lower- (vs. higher-) income families experienced weaker protective effects associated with WFH arrangements. Government subsidies were associated with lower stress and better psychosocial outcomes in families experiencing job loss. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:47:46","","335-349","","2","60","","","Employment status and psychosocial adjustment among adolescents and parents during the COVID-19 pandemic","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\VJCF7X97\Wang 等 - 2024 - Employment status and psychosocial adjustment among adolescents and parents during the COVID-19 pand.pdf","","","COVID-19; Stress; Adolescent Development; Employment Status; Family Socioeconomic Status; Financial Strain; Parent Child Relations; Psychosocial Readjustment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMB4ESWT","journalArticle","2024","Zhang, Minci; Schwartz, David; Badaly, Daryaneh; Duong, Mylien T.; Chung, Jinsol; Ryjova, Yana; Taylor, Leslie M.","00_Academic achievement, same- and cross-ethnic positive peer regard among Asian American and Latinx adolescents","Developmental Psychology","","1939-0599","10.1037/dev0001668","","This article presents a short-term longitudinal study examining bidirectional associations between academic achievement and positive peer regard among Asian American and Latinx adolescents. Specifically, our investigation distinguished between positive peer regard within and across different ethnic groups in a diverse school setting. Three hundred and thirty-five middle school students (52.8% girls; 65% Asian American, 35% Latinx; assessment at the first time point Mage = 12.27 years, SD = 0.71) were followed across two consecutive school years. Participants completed a peer-nomination inventory assessing multiple dimensions of positive peer regard (i.e., reciprocal friendship, social acceptance, and respect), and grades were obtained from school records. Academic achievement was predictive of prospective positive peer regard received from same-ethnic peers only for Asian American adolescents. In contrast, academic achievement predicted prospective positive peer regard received from cross-ethnic peers only for Latinx adolescents. These results suggest that academic achievement was linked to social gains with peers from different ethnic backgrounds for Asian American and Latinx students. The findings underscore the importance of disentangling the sources of positive peer regard in multiethnic school environments. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:49:17","","350-362","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\BU36HA89\Zhang 等 - 2024 - Academic achievement, same- and cross-ethnic positive peer regard among Asian American and Latinx ad.pdf","","","Latinos/Latinas; Peers; Academic Achievement; Asians; Middle School Students; Peer Relations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VF3XIWLL","journalArticle","2024","Fritsch, Alain; Voltzenlogel, Virginie; Cuervo-Lombard, Christine","00_A cross-sectional study using self-defining memories to explore personal identity throughout adulthood","Developmental Psychology","","1939-0599","10.1037/dev0001611","","Little research has examined changes in personal identity over different periods of adult development. The aim of the present cross-sectional study was to target these changes through the characterization of the main dimensions in self-defining memories (SDMs; thematic content, specificity, integrative meaning, tension, contamination/redemption, and emotion) and their interactions. Our final sample was composed of 652 healthy French adults aged from 18 to 97 years, divided into four age groups: young adults (n = 163, M = 23.7 years), middle-aged adults (n = 135, M = 44.0 years), young-old adults (n = 178, M = 64.5 years), and old-old adults (n = 176, M = 79.6 years). Participants were asked to recollect three SDMs. A similar pattern of thematic content was observed throughout adulthood, except for relationship narratives were more frequent in the two younger groups. The findings highlighted that specific and integrated SDMs decreased with age and that tension and contaminative sequences were the most frequent in young adults. Redemptive memories did not significantly differ whatever the age of participants. No clear positivity effect was observed with aging. Finally, an analysis of the correlations among the main SDMs’ dimensions showed that specificity correlated positively with tension in young adults and integrative meaning with redemption in young and middle-aged participants. We found no significant correlation between specificity and integration in any age group. For the first time, this study sheds new light on lifelong identity adjustments. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:49:49","","363-375","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\MFN9MYS9\Fritsch 等 - 2024 - A cross-sectional study using self-defining memories to explore personal identity throughout adultho.pdf","","","Life Span; Emerging Adulthood; Self-Concept; Identity Formation; Developmental Stages; Self-Perception; Autobiographical Memory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9UHLWKG","journalArticle","2024","Silver, Alex M.; Elliott, Leanne; Ribner, Andrew D.; Libertus, Melissa E.","00_The benefits of math activities depend on the skills children bring to the table","Developmental Psychology","","1939-0599","10.1037/dev0001637","","Playing board games and other math activities can provide young children with opportunities to develop their math skills. However, it is critical to understand for whom these activities may be most beneficial. In two studies, we examine the extent to which foundational cognitive skills moderate the effects of playing math games on math skills. In Study 1, we look cross-sectionally at the association between parents’ frequency of math activities with their 3- to 4-year-old children (N = 124) and children’s math achievement, examining the extent to which children’s skills moderate this relation. We find that frequent math activities are only associated with better math performance for children with better number knowledge. In Study 2, we test this experimentally by randomly assigning parents and children (N = 76) to play with a number-related board game, an active control board game, or a business-as-usual control group. Controlling for number knowledge, inhibitory control, and vocabulary at pretest, no differences in math skills at posttest were observed between the training groups. However, a significant interaction emerged between training group assignment and number knowledge, such that children with higher pretest number knowledge had higher posttest math scores when assigned to the number board game condition compared to the two control conditions, but no differences among conditions were seen for children with lower number knowledge. Collectively, these findings suggest that math activities may be most beneficial for math skills when children have stronger number knowledge and underscore the need for tailoring activities to children’s current skill level. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:50:23","","376-388","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\7QLFPQ99\Silver 等 - 2024 - The benefits of math activities depend on the skills children bring to the table.pdf","","","Games; Mathematical Ability; Mathematics; Mathematics Achievement; Number Comprehension","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X4BT2ARK","journalArticle","2024","Hildebrand, Lindsey; Cordes, Sara","00_Children underperform following “math” but not “spatial” task framing","Developmental Psychology","","1939-0599","10.1037/dev0001603","","Increasing evidence suggests that success in science, technology, engineering, and math (STEM) fields is not only dependent upon one’s actual STEM-relevant abilities but also upon one’s STEM-relevant attitudes—in particular, math and spatial attitudes. Here, we examine whether simply mentioning the math or spatial relevance of a task affects children’s performance and the moderating role of children’s math and spatial attitudes. Further, we examine gender differences in performance given pervasive gender gaps in STEM and early-emerging gender differences in math and spatial attitudes. Participants (221 first- to fourth-grade children from the United States; 113 girls, 108 boys; 52% White, 16% Black, 14% Asian, 9% Hispanic or Latinx, 18% multiple races/ethnicities) were introduced to a novel task framed as tapping into math or spatial abilities (or no framing [control condition]). Children then completed math and spatial anxiety and self-concept measures. Results indicate that children who heard the math task framing were less accurate relative to children in the control condition, and the effect was larger for those with higher math anxiety or lower math self-concept, but it was not different for boys and girls. Children who heard the spatial task framing, however, performed comparably to children in the control condition. Though both math and spatial attitudes revealed identical patterns of gender differences (with higher anxiety and lower self-concept in girls than boys), there were no gender differences in performance. This study highlights the salient role of math attitudes early in development and provides key insights for future work aimed at increasing STEM outcomes. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:35:19","2025-07-29 11:51:10","","389-405","","2","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\YXJSPCC2\Hildebrand和Cordes - 2024 - Children underperform following “math” but not “spatial” task framing.pdf","","","Human Sex Differences; Self-Concept; Mathematics Anxiety; Spatial Ability; STEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K9U9CMMP","journalArticle","2024","Rogers, Leoandra Onnie; Scott, Katharine E.; Wintz, Finn; Eisenman, Sarah R.; Dorsi, Chiara; Chae, David; Meltzoff, Andrew N.","00_Exploring whether and how Black and White parents talk with their children about race: M(ai)cro race conversations about Black Lives Matter","Developmental Psychology","","1939-0599","10.1037/dev0001693","","Previous research on parent-led race conversations reports robust racial differences in the content of race conversations between Black and white parents. It was unknown, however, whether these racial differences shifted in the months immediately following the summer of 2020 when there was heightened public attention directed toward white parents, specifically, to talk with children about racism. In the present study, we investigated whether and how Black (n = 344) and white (n = 381) parents talked about Black Lives Matter (BLM) with their 8- to 11-year-old children. Overall, 80% of parents (n = 725) reported talking about BLM, but Black parents were significantly more likely to discuss BLM than white parents (p = .008). Further qualitative analysis of the content of parents’ reports showed that Black parents were significantly more likely than white parents to provide responses about BLM that acknowledge racial inequality in society or explicitly affirm/support Black lives. White parents, in contrast, were significantly more likely to discuss BLM by focusing on equality but without acknowledging racial injustice or to provide responses that lacked clarity and/or substance. Using the m(ai)cro model of human development (Rogers, Niwa, et al., 2021), we discuss how parents’ reported race conversations are shaped by the sociopolitical context and their role in disrupting (or perpetuating) systemic racism through socialization. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:36:42","2025-07-29 12:11:38","","407-421","","3","60","","","Exploring whether and how Black and White parents talk with their children about race","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\WHD2J3C4\Rogers 等 - 2024 - Exploring whether and how Black and White parents talk with their children about race M(ai)cro race.pdf","","","Black People; White People; Parent Child Communication; Black Lives Matter; Parental Characteristics; Racial and Ethnic Differences; Racial Justice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YUA29GT2","journalArticle","2024","Chaudhary, Nikhil; Salali, Gul Deniz; Swanepoel, Annie","00_Sensitive responsiveness and multiple caregiving networks among Mbendjele BaYaka hunter-gatherers: Potential implications for psychological development and well-being","Developmental Psychology","","1939-0599","10.1037/dev0001601","","Attachment theory postulates that there is a particular style of caregiving that, because of its interaction with our evolved psychology, is most likely to result in healthy psychological development. Attachment research has been criticized because most studies have been conducted with Western populations. Critics argue this has (a) overemphasized the importance of sensitive responsive caregiving and (b) limited our understanding of multiple nonmaternal caregiving (allomothering). Here, we analyze the extent of sensitive responsiveness and structural properties of allomothering networks among Mbendjele hunter-gatherers who reside in the Republic of Congo. Humans lived as hunter-gatherers for the majority of our evolutionary history, thus studying contemporary hunter-gatherers can offer insight into the caregiving children may be psychologically adapted to. Based on 12-hr focal follows of 18 children (0–4 years old; 10 male), we constructed caregiving networks across the domains of responding to crying, physical contact, interactive care, and proximity. Crying was virtually always responded to rapidly via comforting and never via scolding. Children received physical contact and care for the majority of the day. Allomothering accounted for 40%–50% of caregiving in each domain. While allomaternal networks were large, they were highly concentrated—the majority of a child’s allocare was provided by just a few caregivers. Due to high caregiver:child ratios, “sharing” of caregivers was limited—a child typically had several allomothers who directed a majority of their allomaternal effort to him/her. These findings add to our understanding of the level and sources of sensitive responsive caregiving that children may be evolutionarily primed to expect. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:36:42","2025-07-29 12:12:53","","422-440","","3","60","","","Sensitive responsiveness and multiple caregiving networks among Mbendjele BaYaka hunter-gatherers","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\LEBWKE6S\Chaudhary 等 - 2024 - Sensitive responsiveness and multiple caregiving networks among Mbendjele BaYaka hunter-gatherers P.pdf","","","Well Being; Caregivers; Attachment Theory; Caregiving; Child Care; Crying; Physical Contact; Psychological Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHY7KC5V","journalArticle","2024","Hong, Yelim; Bertrand, Christina M.; Deater-Deckard, Kirby; Smith, Cynthia L.; Bell, Martha Ann","00_The role of mother’s and child’s self-regulation on bidirectional links between harsh parenting and child externalizing problems","Developmental Psychology","","1939-0599","10.1037/dev0001661","","The authors examined task-based (i.e., executive function), surveyed (i.e., effortful control), and physiological (i.e., resting cardiac respiratory sinus arrhythmia [RSA]) measures of child and maternal regulation as distinct moderators of longitudinal bidirectional links between child externalizing (EXT) behaviors and harsh parenting (HP) from 6 to 9 years. The sample size was 299 (50.9% female; 1% Asian, 4% multiple races; 14% Black; 78% White), and participants were recruited in the United States (a rural college town in Virginia and a midsized city in North Carolina). Higher child EXT at 6 years predicted higher HP at 7–8 years, which predicted higher EXT at 9 years. Also, this path was moderated by 6-year child effortful control, 6-year resting RSA, and 9-year executive function. In contrast, there was no moderating effect of any measure of maternal regulation. Findings suggest it is important to consider child self-regulation when examining bidirectionality in parent and child effects for HP and child EXT. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:36:42","2025-07-29 12:13:59","","441-455","","3","60","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\547VKUJA\Hong 等 - 2024 - The role of mother’s and child’s self-regulation on bidirectional links between harsh parenting and.pdf","","","Executive Function; Childhood Development; Externalization; Parenting; Energy Expenditure; Parental Investment; Self-Regulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IDAPCTH","journalArticle","2024","Gaudreau, Caroline; Delgado, Amanda; Confair-Jones, Rachel; Flambaum, Sydney; Hirsh-Pasek, Kathy; Raby, K. Lee; Dozier, Mary; Golinkoff, Roberta Michnick","00_The unanticipated side effects of an attachment intervention: Parents ask higher quality questions","Developmental Psychology","","1939-0599","10.1037/dev0001707","","Research suggests foster children are at risk for poor language skills. One intervention, attachment and biobehavioral catch-up (ABC), was shown to successfully improve not only young foster children’s attachment to their parents, but also their receptive vocabulary skills (Bernard et al., 2017; Raby et al., 2019). Given that language acquisition is intricately linked to parents’ sensitive interactions with their children, we ask whether the ABC intervention also improves the quality of parents’ talk addressed to children. We test whether the ABC intervention results in more conversational turns between parents and their children. Crucially, we also look within these conversational turns, assessing the number and types of questions that parents ask children. Results suggest that parents who received the ABC intervention do not have more conversational turns or ask higher numbers of questions, compared to parents who received the control intervention. Rather, parents in the ABC group ask a higher proportion of child-led and restatement questions, and a lower proportion of parent-led and pedagogical questions, compared to the control. Additionally, the higher proportion of child-led questions were related to higher parental sensitivity scores. Together, these results suggest that an intervention originally designed to improve children’s socioemotional outcomes had positive benefits for the quality of conversations between parents and children. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-15 03:36:42","2025-07-29 12:13:54","","456-466","","3","60","","","The unanticipated side effects of an attachment intervention","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\NSSMXJAC\Gaudreau 等 - 2024 - The unanticipated side effects of an attachment intervention Parents ask higher quality questions.pdf","","","Parents; At Risk Populations; Language Development; Parent Child Communication; Conversation Analysis; Foster Children; Language Proficiency; Sensitivity (Personality)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GXIEG6N","journalArticle","2024","Söldner, Lena; Mammen, Maria; Paulus, Markus","00_The emergence of a coherent self-concept: A longitudinal study on the development of the moral self","Developmental Psychology","","1939-0599","10.1037/dev0001673","","The moral self-concept (MSC) is an early indicator of how children view themselves as moral agents. It has been proposed that an important feature of an established self-concept (SC) is sufficient coherency in how one views oneself. Furthermore, the MSC is expected to develop into a multidimensional, hierarchical construct which is stable over time. Investigating these theoretical hypotheses, this study aims to take three aspects into account to get a deeper insight into when and how the MSC first emerges: emergence of coherency, stability, and a differentiated structure. Preschoolers were presented with a puppet-interview at two measurement points (T1: M = 4.21 years, T2: M = 5.43 years, N = 108–133; 51%–57% female, largely Caucasian). The interview comprises three moral (helping, sharing, comforting), a physical, and a verbal self-concept scale. To investigate whether children had an established SC and therefore answered coherently, we analyzed children’s response patterns resulting in a coherency-score: The greater answers vary within scales, the lower children score. Coherency of the MSC rose significantly across preschool period: At age 5, children answered largely coherently. Coherency of children’s MSC related to its stability, meaning that the MSC was mostly stable for children with high coherency at T1. Factor analysis confirmed a multidimensional structure of the MSC at age 5, but not at age 4. The results demonstrate that a coherent and differentiated MSC is acquired within the preschool period. This offers a new approach to investigate the emergence of the SC in early development by integrating the important aspect of coherency into the area of SC research. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-15 03:36:42","2025-07-29 12:24:08","","467-480","","3","60","","","The emergence of a coherent self-concept","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\3WTHGISZ\Söldner 等 - 2024 - The emergence of a coherent self-concept A longitudinal study on the development of the moral self.pdf","","","Morality; Self-Concept; Age Differences; Early Childhood Development; Preschool Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
