"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"23Y598SU","journalArticle","2024","Hatzenbuehler, Mark L.; McLaughlin, Katie A.; Weissman, David G.; Cikara, Mina","04_A research agenda for understanding how social inequality is linked to brain structure and function","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01774-8","https://www.nature.com/articles/s41562-023-01774-8","Consistent evidence documents powerful effects of social inequality on health, well-being and academic achievement. Yet research on whether social inequality may also be linked to brain structure and function has, until recently, been rare. Here we describe three methodological approaches that can be used to study this question—single site, single study; multi-site, single study; and spatial meta-analysis. We review empirical work that, using these approaches, has observed associations between neural outcomes and structural measures of social inequality—including structural stigma, community-level prejudice, gender inequality, neighbourhood disadvantage and the generosity of the social safety net for low-income families. We evaluate the relative strengths and limitations of these approaches, discuss ethical considerations and outline directions for future research. In doing so, we advocate for a paradigm shift in cognitive neuroscience that explicitly incorporates upstream structural and contextual factors, which we argue holds promise for uncovering the neural correlates of social inequality.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:08","20-31","","1","8","","Nat Hum Behav","","","","","","","","en","2024 Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Human behaviour; Cognitive neuroscience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GFUJ44D","journalArticle","2024","Evans, David; Mason, Claire; Chen, Haohui; Reeson, Andrew","06_Accelerated demand for interpersonal skills in the Australian post-pandemic labour market","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01788-2","https://www.nature.com/articles/s41562-023-01788-2","The COVID-19 pandemic has led to a widespread shift to remote work, reducing the level of face-to-face interaction between workers and changing their modes and patterns of communication. This study tests whether this transformation in production processes has been associated with disruptions in the longstanding labour market trend of increasing demand for interpersonal skills. To address this question, we integrate a skills taxonomy with the text of over 12 million Australian job postings to measure skills demand trends at the aggregate and occupational levels. We find that since the start of the pandemic, there has been an acceleration in the aggregate demand for interpersonal skills. We also find a strong positive association between an occupation’s propensity for remote work and the acceleration in interpersonal skills demand for the occupation. Our findings suggest that interpersonal skills continue to grow in importance for employment in the post-pandemic, remote work friendly labour market.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:11","32-42","","1","8","","Nat Hum Behav","","","","","","","","en","2024 Crown","","","","www.nature.com","","Publisher: Nature Publishing Group","","","https://www.nature.com/articles/s41562-023-01788-2.pdf","","Economics; Business and management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3VIPXKAN","journalArticle","2024","Meissner, Sarah Nadine; Bächinger, Marc; Kikkert, Sanne; Imhof, Jenny; Missura, Silvia; Carro Dominguez, Manuel; Wenderoth, Nicole","00_Self-regulating arousal via pupil-based biofeedback","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01729-z","https://www.nature.com/articles/s41562-023-01729-z","The brain’s arousal state is controlled by several neuromodulatory nuclei known to substantially influence cognition and mental well-being. Here we investigate whether human participants can gain volitional control of their arousal state using a pupil-based biofeedback approach. Our approach inverts a mechanism suggested by previous literature that links activity of the locus coeruleus, one of the key regulators of central arousal and pupil dynamics. We show that pupil-based biofeedback enables participants to acquire volitional control of pupil size. Applying pupil self-regulation systematically modulates activity of the locus coeruleus and other brainstem structures involved in arousal control. Furthermore, it modulates cardiovascular measures such as heart rate, and behavioural and psychophysiological responses during an oddball task. We provide evidence that pupil-based biofeedback makes the brain’s arousal system accessible to volitional control, a finding that has tremendous potential for translation to behavioural and clinical applications across various domains, including stress-related and anxiety disorders.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:15","43-62","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s)","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Psychology; Autonomic nervous system; Cognitive control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNBNUL72","journalArticle","2024","Clark, Chelsey S.; Paluck, Elizabeth Levy; Westwood, Sean J.; Sen, Maya; Malhotra, Neil; Jessee, Stephen","00_Effects of a US Supreme Court ruling to restrict abortion rights","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01708-4","https://www.nature.com/articles/s41562-023-01708-4","Previous research focused on popular US Supreme Court rulings expanding rights; however, less is known about rulings running against prevailing public opinion and restricting rights. We examine the impact of the Dobbs v. Jackson Women’s Health Organization opinion, which overturned Roe v. Wade’s (1973) constitutional protection of abortion rights. A three-wave survey panel (5,489 interviews) conducted before the leak of the drafted Dobbs opinion, after the leak, and after the official opinion release, and cross-sectional data from these three time points (10,107 interviews) show that the ruling directly influenced views about the constitutional legality of abortion and fetal viability. However, personal opinions were not directly influenced and perceived social norms shifted away from the ruling, meaning that individuals perceived greater public support for abortion. We argue that extensive coverage of opposition to overturning Roe v. Wade supported this shift. Dobbs v. Jackson Women’s Health Organization also caused large changes, polarized by party identification, in opinions about the Supreme Court.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:18","63-71","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Psychology; Politics and international relations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9K7NVZH4","journalArticle","2024","Castro, Franz; Stuart, Elizabeth; Deal, Jennifer; Varadaraj, Varshini; Swenor, Bonnielin K.","01_STEM doctorate recipients with disabilities experienced early in life earn lower salaries and are underrepresented among higher academic positions","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01745-z","https://www.nature.com/articles/s41562-023-01745-z","There is paucity of data examining disparities in salary and representation for disabled scientists, which is needed to advance inclusion and equity for people with disabilities in STEM. Using data from the 2019 Survey of Doctorate Recipients (United States, N = 1,148,817), we show that doctorate recipients working in Science, Technology, Engineering and Mathematics (STEM) with disabilities experienced early in life (at age <25 yr) earned US$10,580 less per year (95% CI: −$13,661, −$7,499) than non-disabled workers. In the subset of academic workers, doctorate recipients with early disabilities earned $14,360 less (95% CI: −$17,546, −$11,175) than those without disabilities. We observed an underrepresentation of academics with disabilities in higher faculty ranks (χ2: 647.2; P < 0.0001), among Deans/Presidents (χ2: 27.4; P = 0.0004) and among those with tenure (χ2: 525; P < 0.0001). These findings support a need to expand inclusion efforts, provide equal opportunities for career advancement and improve working conditions for people with disabilities in STEM.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:23","72-81","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Education; Science; technology and society; Policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJ6PCCLF","journalArticle","2024","Sanders, Taren; Noetel, Michael; Parker, Philip; Del Pozo Cruz, Borja; Biddle, Stuart; Ronto, Rimante; Hulteen, Ryan; Parker, Rhiannon; Thomas, George; De Cocker, Katrien; Salmon, Jo; Hesketh, Kylie; Weeks, Nicole; Arnott, Hugh; Devine, Emma; Vasconcellos, Roberta; Pagano, Rebecca; Sherson, Jamie; Conigrave, James; Lonsdale, Chris","03_An umbrella review of the benefits and risks associated with youths’ interactions with electronic screens","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01712-8","https://www.nature.com/articles/s41562-023-01712-8","The influence of electronic screens on the health of children and adolescents and their education is not well understood. In this prospectively registered umbrella review (PROSPERO identifier CRD42017076051), we harmonized effects from 102 meta-analyses (2,451 primary studies; 1,937,501 participants) of screen time and outcomes. In total, 43 effects from 32 meta-analyses met our criteria for statistical certainty. Meta-analyses of associations between screen use and outcomes showed small-to-moderate effects (range: r = –0.14 to 0.33). In education, results were mixed; for example, screen use was negatively associated with literacy (r = –0.14, 95% confidence interval (CI) = –0.20 to –0.09, P ≤ 0.001, k = 38, N = 18,318), but this effect was positive when parents watched with their children (r = 0.15, 95% CI = 0.02 to 0.28, P = 0.028, k = 12, N = 6,083). In health, we found evidence for several small negative associations; for example, social media was associated with depression (r = 0.12, 95% CI = 0.05 to 0.19, P ≤ 0.001, k = 12, N = 93,740). Limitations of our review include the limited number of studies for each outcome, medium-to-high risk of bias in 95 out of 102 included meta-analyses and high heterogeneity (17 out of 22 in education and 20 out of 21 in health with I2 > 50%). We recommend that caregivers and policymakers carefully weigh the evidence for potential harms and benefits of specific types of screen use.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:26","82-99","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Risk factors; Social sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JUAC3HMQ","journalArticle","2024","Sulaiman, Sahabi Kabir; Musa, Muhammad Sale; Tsiga-Ahmed, Fatimah Isma’il; Sulaiman, Abdulwahab Kabir; Bako, Abdulaziz Tijjani","03_A systematic review and meta-analysis of the global prevalence and determinants of COVID-19 vaccine acceptance and uptake in people living with HIV","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01733-3","https://www.nature.com/articles/s41562-023-01733-3","People living with HIV (PLHIV) are at higher risk of poor outcomes of SARS-CoV-2 infection. Here we report the pooled prevalence of COVID-19 vaccine acceptance/uptake and determinants among this vulnerable population of PLHIV based on a systematic review and meta-analysis of studies published by 25 August 2023. Among the 54 included studies (N = 167,485 participants), 53 (N = 166,455) provided data on vaccine acceptance rate, while 27 (N = 150,926) provided uptake data. The global prevalences of COVID-19 vaccine acceptance and uptake were 67.0% and 56.6%, respectively. Acceptance and uptake rates were 86.6% and 90.1% for the European Region, 74.9% and 71.6% for the Region of the Americas, 62.3% and 78.9% for the South-East Asian Region, 64.6% and 19.3% for the Eastern Mediterranean Region, 58.0% and 35.5% for the African Region, and 57.4% and 44.0% for the Western Pacific Region. The acceptance rate increased from 65.9% in 2020 to 71.0% in 2022, and the uptake rate increased from 55.9% in 2021 to 58.1% in 2022. Men, PLHIV aged ≥40 years and those who had recently received the influenza vaccine were more likely to accept and receive the COVID-19 vaccine. Factors associated with lower uptake included Black race, other races (Latinx/Hispanic/mixed race), low education level and being unemployed. Vaccine-related factors associated with higher acceptance included belief in vaccine effectiveness, vaccine trust, perceived high susceptibility to SARS-CoV-2 infection and fear of potential COVID-19 effect in PLHIV. Sustained efforts and targeted interventions are needed to reduce regional disparities in COVID-19 vaccine uptake among PLHIV.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:30","100-114","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s)","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Epidemiology; Health policy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5RJ3CZXD","journalArticle","2024","Portugal, Ana Maria; Viktorsson, Charlotte; Taylor, Mark J.; Mason, Luke; Tammimies, Kristiina; Ronald, Angelica; Falck-Ytter, Terje","02_Infants’ looking preferences for social versus non-social objects reflect genetic variation","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01764-w","https://www.nature.com/articles/s41562-023-01764-w","To what extent do individual differences in infants’ early preference for faces versus non-facial objects reflect genetic and environmental factors? Here in a sample of 536 5-month-old same-sex twins, we assessed attention to faces using eye tracking in two ways: initial orienting to faces at the start of the trial (thought to reflect subcortical processing) and sustained face preference throughout the trial (thought to reflect emerging attention control). Twin model fitting suggested an influence of genetic and unique environmental effects, but there was no evidence for an effect of shared environment. The heritability of face orienting and preference were 0.19 (95% confidence interval (CI) 0.04 to 0.33) and 0.46 (95% CI 0.33 to 0.57), respectively. Face preference was associated positively with later parent-reported verbal competence (β = 0.14, 95% CI 0.03 to 0.25, P = 0.014, R2 = 0.018, N = 420). This study suggests that individual differences in young infants’ selection of perceptual input—social versus non-social—are heritable, providing a developmental perspective on gene–environment interplay occurring at the level of eye movements.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:35","115-124","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s)","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Attention; Human behaviour; Behavioural genetics; Oculomotor system; Social neuroscience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2YBMLTM","journalArticle","2024","Navarrete, Carlos; Macedo, Mariana; Colley, Rachael; Zhang, Jingling; Ferrada, Nicole; Mello, Maria Eduarda; Lira, Rodrigo; Bastos-Filho, Carmelo; Grandi, Umberto; Lang, Jérôme; Hidalgo, César A.","00_Understanding political divisiveness using online participation data from the 2022 French and Brazilian presidential elections","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01755-x","https://www.nature.com/articles/s41562-023-01755-x","Digital technologies can augment civic participation by facilitating the expression of detailed political preferences. Yet, digital participation efforts often rely on methods optimized for elections involving a few candidates. Here we present data collected in an online experiment where participants built personalized government programmes by combining policies proposed by the candidates of the 2022 French and Brazilian presidential elections. We use this data to explore aggregates complementing those used in social choice theory, finding that a metric of divisiveness, which is uncorrelated with traditional aggregation functions, can identify polarizing proposals. These metrics provide a score for the divisiveness of each proposal that can be estimated in the absence of data on the demographic characteristics of participants and that explains the issues that divide a population. These findings suggest that divisiveness metrics can be useful complements to traditional aggregation functions in direct forms of digital participation.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:44","137-148","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Complex networks; Politics and international relations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RXA7PQSF","journalArticle","2024","Tu, Yiheng; Li, Zhenjiang; Zhang, Libo; Zhang, Huijuan; Bi, Yanzhi; Yue, Lupeng; Hu, Li","00_Pain-preferential thalamocortical neural dynamics across species","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01714-6","https://www.nature.com/articles/s41562-023-01714-6","Searching for pain-preferential neural activity is essential for understanding and managing pain. Here, we investigated the preferential role of thalamocortical neural dynamics in encoding pain using human neuroimaging and rat electrophysiology across three studies. In study 1, we found that painful stimuli preferentially activated the medial-dorsal (MD) thalamic nucleus and its functional connectivity with the dorsal anterior cingulate cortex (dACC) and insula in two human functional magnetic resonance imaging (fMRI) datasets (n = 399 and n = 25). In study 2, human fMRI and electroencephalography fusion analyses (n = 220) revealed that pain-preferential MD responses were identified 89–295 ms after painful stimuli. In study 3, rat electrophysiology further showed that painful stimuli preferentially activated MD neurons and MD–ACC connectivity. These converging cross-species findings provided evidence for pain-preferential thalamocortical neural dynamics, which could guide future pain evaluation and management strategies.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:48","149-163","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Human behaviour; Sensory processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8MBNP25","journalArticle","2024","Ge, Yi-Jun; Wu, Bang-Sheng; Zhang, Yi; Chen, Shi-Dong; Zhang, Ya-Ru; Kang, Ju-Jiao; Deng, Yue-Ting; Ou, Ya-Nan; He, Xiao-Yu; Zhao, Yong-Li; Kuo, Kevin; Ma, Qing; Banaschewski, Tobias; Barker, Gareth J.; Bokde, Arun L. W.; Desrivières, Sylvane; Flor, Herta; Grigis, Antoine; Garavan, Hugh; Gowland, Penny; Heinz, Andreas; Brühl, Rüdiger; Martinot, Jean-Luc; Martinot, Marie-Laure Paillère; Artiges, Eric; Nees, Frauke; Orfanos, Dimitri Papadopoulos; Lemaitre, Herve; Paus, Tomáš; Poustka, Luise; Hohmann, Sarah; Millenet, Sabina; Fröhner, Juliane H.; Smolka, Michael N.; Vaidya, Nilakshi; Walter, Henrik; Whelan, Robert; Feng, Jian-Feng; Tan, Lan; Dong, Qiang; Schumann, Gunter; Cheng, Wei; Yu, Jin-Tai","07_Genetic architectures of cerebral ventricles and their overlap with neuropsychiatric traits","Nature Human Behaviour","","2397-3374","10.1038/s41562-023-01722-6","https://www.nature.com/articles/s41562-023-01722-6","The cerebral ventricles are recognized as windows into brain development and disease, yet their genetic architectures, underlying neural mechanisms and utility in maintaining brain health remain elusive. Here we aggregated genetic and neuroimaging data from 61,974 participants (age range, 9 to 98 years) in five cohorts to elucidate the genetic basis of ventricular morphology and examined their overlap with neuropsychiatric traits. Genome-wide association analysis in a discovery sample of 31,880 individuals identified 62 unique loci and 785 candidate genes associated with ventricular morphology. We replicated over 80% of loci in a well-matched cohort of lateral ventricular volume. Gene set analysis revealed enrichment of ventricular-trait-associated genes in biological processes and disease pathogenesis during both early brain development and degeneration. We explored the age-dependent genetic associations in cohorts of different age groups to investigate the possible roles of ventricular-trait-associated loci in neurodevelopmental and neurodegenerative processes. We describe the genetic overlap between ventricular and neuropsychiatric traits through comprehensive integrative approaches under correlative and causal assumptions. We propose the volume of the inferior lateral ventricles as a heritable endophenotype to predict the risk of Alzheimer’s disease, which might be a consequence of prodromal Alzheimer’s disease. Our study provides an advance in understanding the genetics of the cerebral ventricles and demonstrates the potential utility of ventricular measurements in tracking brain disorders and maintaining brain health across the lifespan.","2024-01","2025-09-03 20:44:51","2025-09-03 20:44:51","2025-08-17 09:59:52","164-180","","1","8","","Nat Hum Behav","","","","","","","","en","2023 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Publisher: Nature Publishing Group","","","","","Alzheimer's disease; Genetics of the nervous system; Genetics research; Genome-wide association studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
