"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GRPRCMBZ","journalArticle","2024","Ouyang, Xiangzi; Zhang, Xiao; Zhang, Qiusi; de la Torre, Jimmy; Min, Shirong","00_Subtypes of mathematics disability: A new classification method based on cognitive diagnostic models and their cognitive–linguistic correlates","Journal of Educational Psychology","","1939-2176","10.1037/edu0000829","","This study aims to classify subtypes of mathematics disability (MD) using a novel classification method, cognitive diagnostic models (CDMs), and examine whether domain-general skills, namely, linguistic, working memory, and spatial skills, were related to the identification of the subtypes. Participants were 454 children (246 boys; age: M ± SD = 88.66 ± 5.92 months), including 204 MD children and a control group of 250 low-achieving children, who were identified from a sample of 3,384 second graders in China. Six MD subtypes were classified: the symbolic and concept deficits group, the verbal and concept deficits group, the pervasive deficits group, the concept deficits group, the mapping and concept deficits group, and the unknown deficits group. The reliability and validity of using CDMs to identify MD subtypes were evaluated. Different constellations of working memory, spatial, and linguistic skills were found to contribute to different MD subtypes. Identifying subtypes of MD and their domain-general correlates sheds light on appropriate interventions targeting different MD subtypes. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:23:25","2025-09-09 08:50:18","","396-410","","3","116","","","Subtypes of mathematics disability","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\Z4J3EWCP\Ouyang 等 - 2024 - Subtypes of mathematics disability A new classification method based on cognitive diagnostic models.pdf","","","Psychodiagnostic Typologies; Subtypes (Disorders); Computer Assisted Diagnosis; Mathematical Ability; Short Term Memory; Mental Models; Cognitive Linguistics; Learning Disabilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFBZQBFJ","journalArticle","2024","James-Brabham, Ella; Jay, Tim; Sella, Francesco","00_No evidence that playing a linear number board game improves numerical skills beyond teaching as usual: A randomized controlled trial in 4- to 5-year-old primary school children","Journal of Educational Psychology","","1939-2176","10.1037/edu0000857","","Early numerical skills are important not only for later mathematical achievement but for overall achievement and are associated with later income, health, and quality of life. Socioeconomic disparities in numerical skills are visible before children begin school, and widen throughout schooling. It is, therefore, important to support the development of early numerical skills in children from lower socioeconomic backgrounds. Previous studies have highlighted the effectiveness of linear number board games for improving early numerical skills, and the beneficial effect of counting backward as well as forward. We designed a number board game that required children to place number cards in order on a line, either forward-only or forward and backward in small groups in the classroom. The game’s effectiveness was evaluated in 4- to 5-year-old children from schools located in socioeconomically disadvantaged areas. Children were randomly allocated to one of three conditions: playing the number game forward-only (n = 82), playing the number game forward and backward (i.e., bidirectional condition; n = 82), or an alphabet game (active control, n = 85). After eight gameplay sessions across 5 weeks, children’s numerical and letter-sound knowledge skills improved, but there was no significant effect of the intervention condition. Neither forward nor bidirectional number line games (nor the alphabet game) added benefits beyond the learning already happening in the classroom. Short linear board game interventions may be effective compared to control groups who received minimal or absent numerical education, but they fail to provide an additional advantage when children are already learning mathematics in school. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:23:25","2025-09-09 08:50:13","","411-425","","3","116","","","No evidence that playing a linear number board game improves numerical skills beyond teaching as usual","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\356HPP2D\James-Brabham 等 - 2024 - No evidence that playing a linear number board game improves numerical skills beyond teaching as usu.pdf","","","Early Childhood Development; Games; Mathematical Ability; Mathematics Achievement; Numbers (Numerals); Mindfulness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RF5EBXNJ","journalArticle","2024","Oh, Hyejeong; Patrick, Helen; Kilday, Jessica; Ryan, Allison","00_The need for relatedness in college engineering: A self-determination lens on academic help seeking","Journal of Educational Psychology","","1939-2176","10.1037/edu0000831","","This study draws on basic psychological needs (BPN) theory to investigate multiple ways that perceived relatedness is important for understanding students’ help-seeking behavior in college science, technology, engineering, and mathematics (STEM) courses. Participants were 590 undergraduates (38% women; 65% European American, 24% Asian/Pacific Islander, 11% underrepresented minorities) who were enrolled in engineering coursework. We used structural equation modeling to examine the independent and interactive associations of students’ BPN satisfaction (competence, relatedness, and autonomy) with their help-seeking behavior. Findings indicate that strong relatedness with both the instructor and peers are uniquely and differentially associated with specific types of adaptive help seeking (oriented to learning) and maladaptive help seeking (avoidance or asking for the answer), whereas competence and autonomy primarily explained differences in maladaptive types of help seeking. Moreover, many of these associations were dependent on students’ relatedness with their instructor. Additional multigroup analyses revealed that instructor relatedness was especially critical for understanding women’s help seeking. Results indicate that experiencing relatedness in college STEM programs—particularly positive relationships with instructors—is crucial for students’ adaptive help seeking in difficult courses, while minimizing their maladaptive help-seeking behavior. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:23:25","2025-09-09 08:50:08","","426-447","","3","116","","","The need for relatedness in college engineering","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\HVXC9GUX\Oh 等 - 2024 - The need for relatedness in college engineering A self-determination lens on academic help seeking.pdf","","","Human Sex Differences; STEM; Autonomy; College Students; Assistance (Social Behavior); Psychological Needs; Help Seeking Behavior; Self-Determination","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23VKIWK4","journalArticle","2024","Boncquet, Michiel; Flamant, Nele; Lavrijsen, Jeroen; Vansteenkiste, Maarten; Verschueren, Karine; Soenens, Bart","00_The unique importance of motivation and mindsets for students’ learning behavior and achievement: An examination at the level of between-student differences and within-student fluctuations","Journal of Educational Psychology","","1939-2176","10.1037/edu0000827","","This study examined the unique and interactive role of students’ quality of motivation, as defined in self-determination theory, and their mindsets about intelligence, as conceptualized in Dweck’s framework, in predicting a variety of learning outcomes (engagement, learning strategies, persistence, procrastination, and test anxiety) and achievement. Moving beyond past work, this study examined their effects both at the level of between-student differences and at the level of semester-to-semester fluctuations within students’ own functioning, thereby controlling for students’ cognitive ability. The study had a four-wave longitudinal design, following 3,415 seventh-grade students across a 2-year period with 6-month intervals (49.8% female; Mage = 12.65 years). Multilevel analyses demonstrated that autonomous motivation and effort beliefs had independent and favorable associations with most outcomes and that controlled motivation and a fixed mindset related more uniquely to maladaptive outcomes, findings that emerged at both levels of analysis. This pattern of associations was held after controlling for students’ cognitive ability and applied to both students with high and low cognitive ability. The number of interactions between motivation and mindsets was quite limited. It can be concluded that the quality of motivation and mindsets about intelligence represent compatible resources for learning that help to explain between-student and within-student differences in learning and achievement. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:23:25","2025-09-09 08:50:03","","448-465","","3","116","","","The unique importance of motivation and mindsets for students’ learning behavior and achievement","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\F5T7N75M\Boncquet 等 - 2024 - The unique importance of motivation and mindsets for students’ learning behavior and achievement An.pdf","","","Cognitive Ability; Middle School Students; Academic Achievement Motivation; Mindset; Intelligence; Self-Determination; Learning Strategies; Student Learning Outcomes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9SRD5KG","journalArticle","2024","Orosz, Gábor; Török, Lilla; Takacs, Zsofia K.; Evans, Kristopher M.; Sik, Kata; Rigaud, Kévin; Gál, Éva; Bőthe, Beáta","00_“Mindfulset”—Harnessing or unleashing learning potential through mindfulness mindset","Journal of Educational Psychology","","1939-2176","10.1037/edu0000839","","This research introduces the “Mindfulness Mindset Scale,” a concise and reliable tool designed to measure beliefs about the malleability of mindfulness skills. Study 1 (N = 285) revealed a single-factor structure through exploratory factor analysis, further validated in Study 2 (N = 286) using confirmatory factor analysis. Studies 3a (N = 266) and 3b (N = 320) revealed associations between the Mindfulness Mindset Scale and other measures of mindset, trait mindfulness, and coping, showing reasonable convergent and divergent validity. Study 4 (N = 470) showed the predictive validity of the mindfulness mindset, being correlated with behavioral persistence, effort, resilience, challenge-seeking, and academic grades. Study 5 (N = 320) supported the academic correlates of malleable beliefs of mindfulness beyond the mental health factors from Study 3 in two countries. In Study 6 (NFrench = 613, NHungarian = 524), we demonstrated that a well-established learning mindset intervention can lead to changes in mindfulness mindset in two national contexts. Finally, a brief mindfulness mindset intervention designed for Study 7 (N = 208) also led to changes in malleability beliefs about mindfulness skills. These behavioral results suggest that beliefs about mindfulness being malleable are a novel construct distinct from trait mindfulness. Such beliefs are related to adaptive psychological mechanisms relevant in educational contexts, considering students’ coping, mastery behavior, and academic performance. Importantly, these beliefs can be modified by brief interventions. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-19 10:23:25","2025-09-09 08:49:58","","466-488","","3","116","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\D323SCTK\Orosz 等 - 2024 - “Mindfulset”—Harnessing or unleashing learning potential through mindfulness mindset.pdf","","","Mental Health; Coping Behavior; Academic Achievement; Mindset; Mindfulness; Mindfulness-Based Interventions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"988STSLN","journalArticle","2024","McElveen, Tamika L.","00_Communal socialization: (re)imagining the role of communal socialization on african american high schoolers’ engagement and performance in mathematics","Journal of Educational Psychology","","1939-2176","10.1037/edu0000862","","Studies have primarily identified the positive associations between students’ communal values and teachers’ culturally relevant practice in separate investigations. The current study examined African American students’ perceptions of their mathematics teachers’ practice specifically related to the transmission of communal values, communal socialization. It also explores associations between these perceptions and students’ academic engagement and performance in mathematics. Communal socialization is the transmission of implicit and explicit messages, models, and experiences that teach, honor, and reinforce students’ values of social connectedness, interdependence, and common purpose. African American high school students (N = 308, 81% 14–17 years old, 74% female, 71% subsidized lunch status) participated in this study. Exploratory factor analyses were used to examine the dimensionality of communal socialization. Latent profile analyses yielded profiles to explore the varied experiences of students in secondary mathematics. Multinomial logistic regressions were used to examine the associations between communal socialization and students’ academic (i.e., academic engagement and performance), achievement motivation (i.e., attainment value), and social responsibility outcomes. Results were in support of the multidimensional nature of the Communal Socialization Scale including four factors: personal responsibility, community utility, equitable actions, and global responsibility. In addition, four latent profiles emerged, each with distinct levels in these factors: highly communal, moderately communal, least critical, and least communal. Students in the highly communal socialization profile reported significantly more value for mathematics, academic engagement, and perceived higher social responsibility. As a culturally sustaining practice, communal socialization has the potential to shape mathematics instruction toward fostering and sustaining social and community connections for the benefit of students’ value, engagement, and persistence in mathematics. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:53","","489-505","","4","116","","","Communal socialization","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\9BRRB5RK\McElveen - 2024 - Communal socialization (re)imagining the role of communal socialization on african american high sc.pdf","","","Black People; Socialization; Mathematics Achievement; Student Attitudes; Social Values; Student Engagement; Ethnic Values; Social Responsibility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSVMB975","journalArticle","2024","Walkington, Candace; Bernacki, Matthew L.; Vongkulluksn, Vanessa; Greene, Meghan; Darwin, Taylor; Leyva, Elizabeth; Istas, Brooke; Hunnicutt, Jonathan; Washington, Julianna; Wang, Min","00_The effect of an intervention personalizing mathematics to students’ career and popular culture interests on mathematics interest and learning","Journal of Educational Psychology","","1939-2176","10.1037/edu0000840","","Both personalization and utility value (UV) interventions have emerged in educational psychology as ways to increase students’ interest in learning an academic subject, and potentially improve learning outcomes. However, empirical results for each approach have been mixed and these approaches have worked differently for different groups of students. In the present study, we combined the affordances of personalization with those of UV interventions to create novel activities where students posed mathematics problems based on their career and popular culture interests. While problem-posing has been identified as a powerful approach in the mathematics education literature, it is an effortful activity for learners, inducing demands described by theories related to desirable difficulties. We conducted a randomized control study with 458 middle school, high school, and college students enrolled in algebra courses with overlapping content to examine the impact of the personalized problem-posing intervention. Results showed that when controlling for dosage the intervention had statistically significant positive effects on algebra learning compared to a business-as-usual condition where students solved typical story problems in the same online platform. Posing problems based on popular culture interests was especially effective for learning for college students. However, for secondary school students, posing popular culture problems had significantly negative effects on their feelings of mathematics enjoyment. In addition, there was evidence that a subset of learners who completed a small dosage of the intervention had negative effects on their valuing of mathematics. Implications for interest development theory, personalized and UV interventions, and mathematical problem-posing designs are discussed. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:49","","506-531","","4","116","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\66YA3M6X\Walkington 等 - 2024 - The effect of an intervention personalizing mathematics to students’ career and popular culture inte.pdf","","","Theories; Personalization; Mathematics; College Students; School Based Intervention; School Learning; Algebra; Popular Culture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4CBITLF6","journalArticle","2024","Ehrhart, Tom; Höffler, Tim Niclas; Grund, Simon; Lindner, Marlit Annalena","00_Static versus dynamic representational and decorative pictures in mathematical word problems: Less might be more","Journal of Educational Psychology","","1939-2176","10.1037/edu0000821","","Research on the multimedia effect in testing indicates that static representational pictures (RPs) and, potentially, dynamic RPs that further subdivide the picture into segments may support students’ mental processing. This might be especially relevant for mathematical word problems that pose high mental demands in a multistage solution process. Existing studies further indicate that contrary to expectations of practitioners, static decorative pictures (DPs) do not improve students’ affective state. It is unclear if dynamic DPs that decorate each segment of a word problem better meet these expectations. In our preregistered online experiment that involved 308 students in a 3 × 2 mixed design, we manipulated word problems regarding three visualization conditions (RPs vs. DPs vs. text-only), and two kinds of dynamics (static vs. dynamic). As expected, static and dynamic RPs increased response correctness, metacognitive ratings, and satisfaction compared to text-only. Besides this replication and extension of the multimedia effect in testing, dynamic RPs did not outperform static RPs in direct comparisons, however. Both RP conditions did not extend the time-on-task compared to text-only. As expected, static DPs did neither increase response correctness nor metacognition nor satisfaction compared to text-only. However, dynamic DPs were also unable to increase satisfaction compared to text only. Additional analyses that took the item position into account unveiled that the time-on-task in dynamic DP items aligned to that of text-only items over the course of the experiment, so that the students might have ignored dynamic DPs over time. Finally, we conclude implications for using these visualizations in digital assessments. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:44","","532-549","","4","116","","","Static versus dynamic representational and decorative pictures in mathematical word problems","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\SZ7V2WWK\Ehrhart 等 - 2024 - Static versus dynamic representational and decorative pictures in mathematical word problems Less m.pdf","","","Metacognition; Students; Word Problem; Imagery; Multimedia; Animation; Satisfaction; Time On Task","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJISGCQ2","journalArticle","2024","Mosher, Douglas M.; Burkhauser, Mary A.; Kim, James S.","00_Improving second-grade reading comprehension through a sustained content literacy intervention: A mixed-methods study examining the mediating role of domain-specific vocabulary","Journal of Educational Psychology","","1939-2176","10.1037/edu0000868","","This mixed-methods study explores the relationship between early elementary students’ domain-specific vocabulary knowledge and their ability to comprehend grade-level reading passages on unfamiliar science topics. Specifically, this study used (a) structural equation modeling (SEM) to examine the extent to which students’ networks of domain-specific vocabulary knowledge in Grades 1 and 2 mediated the effects of a Tier 1 content-based literacy intervention on domain-specific reading comprehension scores in Grade 2 (N = 2,156); and (b) quantitative survey and qualitative interview data from teachers (N = 48) to surface new themes about teacher vocabulary instruction that might suggest potential explanations for the SEM findings. SEM analysis revealed that students’ domain-specific vocabulary knowledge in first and second grade explained 69% of the treatment effect on a domain-specific reading comprehension outcome. Results from the quantitative survey also indicated that treatment group teachers reported providing more incidental exposures to vocabulary than control teachers (effect size = .54), and qualitative analyses revealed that teachers with high incidental exposures tended to provide expanded opportunities for their students to engage with words and to connect words to topics. Findings from this mixed-method study paint a more complete picture of (a) the important role domain-specific vocabulary knowledge plays in facilitating reading comprehension transfer in the domain of science, and (b) what teachers do during vocabulary instruction to promote transfer in domain-specific reading comprehension. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:39","","550-568","","4","116","","","Improving second-grade reading comprehension through a sustained content literacy intervention","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\MN3P74JR\Mosher 等 - 2024 - Improving second-grade reading comprehension through a sustained content literacy intervention A mi.pdf","","","Vocabulary; Teachers; Science Education; Literacy Programs; Reading Comprehension; School Based Intervention; Elementary Education; Transfer (Learning)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZF7JPWY","journalArticle","2024","Rice, Marianne; Wijekumar, Kausalai (Kay)","03_Inference skills for reading: A meta-analysis of instructional practices","Journal of Educational Psychology","","1939-2176","10.1037/edu0000855","","Theoretical models of reading comprehension have consistently highlighted the importance of inference generation in the meaning-making process. Additionally, previous research has indicated that instruction in making inferences is effective at improving inference ability and general reading comprehension. In this meta-analysis, we aimed to further examine the effectiveness of inference instruction considering the characteristics of participants, instruction, and outcomes that may have an impact on the effects. We identified 56 experimental and quasi-experimental studies (N = 5,088), including 81 independent samples and 138 effect sizes. Using robust variance estimation, inference instruction had a moderate, positive effect (g = 0.495, p g = 0.28) may be less effective than when students read the text independently (g = 0.79) during instruction. Finally, study quality was evaluated as a moderator using six characteristics of quality, and no significant differences in effect size were found between studies of higher quality and those of lower quality. Thus, this review suggests that regardless of age, reading ability, type of instruction, and text, inference instruction would be worthy of implementation. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:47:28","","569-589","","4","116","","","Inference skills for reading","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\6LHDIVXG\Rice和Wijekumar - 2024 - Inference skills for reading A meta-analysis of instructional practices.pdf","","","Inference; Teaching Methods; Reading Comprehension; Reading Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FZQM7IB","journalArticle","2024","Kim, Young-Suk Grace","02_Writing fluency: Its relations with language, cognitive, and transcription skills, and writing quality using longitudinal data from kindergarten to grade 2.","Journal of Educational Psychology","","1939-2176","10.1037/edu0000841","","Theoretical models hold that written products (e.g., quality of written composition) are the outcome of the writing process (e.g., translation, transcription, revision) and skills and knowledge on which the writing process draws (e.g., language, transcription, cognitive skills). In the present study, we examined the relations among writing quality; the writing production process measured by writing fluency; and language, cognitive, and transcription skills, using longitudinal data from English-speaking beginning writers who were followed from kindergarten to Grade 2 (N = 261). Children’s working memory, attentional control, spelling, handwriting fluency, vocabulary, grammatical knowledge, and writing quality were measured in kindergarten, Grade 1, and Grade 2. Writing fluency was measured in Grade 2 in two ways, using a process-based measure, writing burst length (chunks of text produced between pauses during writing), and a product-based measure, the number of words produced per total writing time. Results from structural equation modeling showed that Grade 2 writing fluency was moderately related to Grade 2 writing quality (.40) and completely mediated the relations of Grade 1 spelling and handwriting fluency skills to Grade 2 writing quality. In contrast, Grade 1 vocabulary was directly related to Grade 2 writing quality over and above Grade 2 writing fluency. Kindergarten working memory was indirectly related to Grade 2 writing fluency via Grade 1 spelling skill. These findings indicate that the writing production process measured by writing fluency mediates the relations of transcription skills to writing quality, and executive function is indirectly related to writing fluency via transcription skills for beginning writers. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:48:33","","590-607","","4","116","","","Writing fluency","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\LH2UEQV2\Kim - 2024 - Writing fluency Its relations with language, cognitive, and transcription skills, and writing quali.pdf","","","Cognitive Development; Cognitive Ability; Vocabulary; Verbal Fluency; Kindergartens; Handwriting; Spelling; Writing Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NU5NVVYR","journalArticle","2024","Choi, Seohyeon; McMaster, Kristen L.; Kohli, Nidhi; Shanahan, Emma; Birinci, Seyma; An, Jechun; Duesenberg-Marshall, McKinzie; Lembke, Erica S.","00_Longitudinal effects of data-based instructional changes for students with intensive learning needs: A piecewise linear–linear mixed-effects modeling approach","Journal of Educational Psychology","","1939-2176","10.1037/edu0000853","","For students with intensive learning needs for whom standard, validated interventions do not effectively promote academic growth, data-based instruction (DBI) is suggested as an effective, fine-grained approach to individualization. Key to DBI’s success is making instructional changes based on individual students’ progress monitoring data. The purpose of this study was to evaluate the effects of such instructional changes on student early writing outcomes. We applied a piecewise linear–linear mixed-effects (PLME) model to determine student writing growth trajectories before and after teachers introduced instructional changes. Using data from 46 elementary school students with intensive writing intervention needs, results showed that a PLME model with two segmented slopes—before and after the change—best explained students’ observed change in writing scores. Results also showed that a higher level of initial writing skills was associated with higher levels of intercepts and additional growth gains after the instructional change, whereas the type of instructional change was not associated with predicted writing trajectories. We discuss the implications of positive effects of teachers’ individualized timely decisions to change instruction using progress monitoring data as well as unexpected findings and study limitations such as small sample size and inconsistency in results. (PsycInfo Database Record (c) 2025 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:32","","608-628","","4","116","","","Longitudinal effects of data-based instructional changes for students with intensive learning needs","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\XLKSWCN9\Choi 等 - 2024 - Longitudinal effects of data-based instructional changes for students with intensive learning needs.pdf","","","Academic Achievement; Elementary School Students; School Learning; Teaching; Special Education Students; Writing Skills; Special Needs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9W9WT2N","journalArticle","2024","Scherrer, Vsevolod; Jalynskij, Maria; Elliot, Andrew J.; Becker, Jasmin L.; Preckel, Franzis","03_Stability and change in academic achievement goals: A meta-analysis of longitudinal studies","Journal of Educational Psychology","","1939-2176","10.1037/edu0000861","","Stability and change in students’ achievement goals (AGs) are of great relevance for educational research and practice. In two separate meta-analyses, we investigated the rank-order stability (93 studies, 569 effect sizes, 54,736 students), as well as the mean-level change (157 studies, 1,170 effect sizes, 81,464 students) in AGs throughout students’ academic careers (K-12 to university). We found that the average rank-order stability of AGs (ρ = .51) was in the approximate range of rank-order stability reported for personality traits and other motivational constructs. Stability increased with students’ grade level and decreased with increasing interval duration between measurement points. Overall, the mean levels of all AGs declined throughout K-12 (Glass’s Δ ranged from −.15 to −.06 per year), indicating a quantitative decrease in AGs throughout this academic stage. During the university years, only mastery-approach goals significantly declined (Δ = −.22 per year), indicating a qualitative decrease in AGs. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:24:29","2025-09-09 08:49:27","","629-655","","4","116","","","Stability and change in academic achievement goals","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\7FAHKIFK\Scherrer 等 - 2024 - Stability and change in academic achievement goals A meta-analysis of longitudinal studies.pdf","","","Goals; Academic Achievement; Middle School Students; College Students; Elementary School Students; High School Students; Longitudinal Studies; Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G668D22Z","journalArticle","2024","Swanson, H. Lee; Arizmendi, Genesis D.; Li, Jui-Teng","00_Mathematical problem solving in emergent bilingual children: Is growth related to the navigation between two working memory systems?","Journal of Educational Psychology","","1939-2176","10.1037/edu0000869","","This cohort-sequential study explored the working memory (WM) structures that underlie growth in mathematical word problem solving (WPS) performance in elementary school emergent bilingual children whose first language (L1) is Spanish. To this end, children (N = 429) in Grades 1, 2, and 3 in southwest U.S. school districts at Wave 1 were administered a battery of cognitive (short-term memory [STM], WM, rapid naming, inhibition), domain-general nonmath (reading, vocabulary, and fluid intelligence) and domain-specific math measures (arithmetic computation, estimation, and magnitude judgment) in both Spanish (L1) and English (L2). These same measures were administered 1 and 2 years later. Four important findings emerged: (a) A three-factor structure (phonological STM, visual–spatial WM, and executive WM) captured the data across three testing waves within and across both language systems; (b) growth in phonological STM and executive WM uniquely predicted WPS growth, but these two WM structures interacted within the English language system; (c) Spanish verbal WM (phonological STM, executive WM) enhanced the magnitude of predictions of English verbal WM on English WPS; and (d) growth in language-specific phonological STM and executive WM predicted cross-sectional and within-child changes in WPS independent of growth in other domain-specific and domain-general academic areas. Taken together, the results suggest that language-specific age-related phonological STM growth and executive WM growth rates underlie Spanish and English math word problem-solving performance. The results extend the contribution of development models as a function of WM structures across two language systems as they apply to complex math performance. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:26:02","2025-09-09 08:57:48","","657-685","","5","116","","","Mathematical problem solving in emergent bilingual children","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\WEWAMH9Z\Swanson 等 - 2024 - Mathematical problem solving in emergent bilingual children Is growth related to the navigation bet.pdf","","","Cognitive Processes; Native Language; Bilingualism; Mathematics; Short Term Memory; Problem Solving; Word Problem; Phonology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YEFKETGI","journalArticle","2024","Dong, Li","00_Examining the relationship between socioeconomic status, self-regulated learning strategies, and writing proficiency in English as a second language learning context","Journal of Educational Psychology","","1939-2176","10.1037/edu0000834","","This study investigates the relationship between socioeconomic status (SES), self-regulated learning strategies (SRLSs), and writing proficiency of complexity, accuracy, and fluency (CAF) in English as a second language writing learning context, using Bourdieu’s theory of social practice as a framework. This study’s conceptual model specifies that both SES and SRLS positively predict CAF, and SES moderates the relationship between SRLS and CAF. This study collected questionnaire data and argumentative writing samples from 381 Chinese university students and analyzed the data using partial correlation and structural equation modeling. The results showed that SES and SRLS were significantly related to complexity and accuracy but not to fluency. SES significantly moderated the relationship between SRLS and writing complexity and accuracy but not fluency. SES’s moderating effects on the relationship between SRLS and complexity and accuracy increased from low SES to middle SES to high SES. SES’s moderating effects on both SRLS’s and SRLS facets’ relation to fluency were complex and mostly nonsignificant. The implications of these findings are discussed, and limitations are noted. (PsycInfo Database Record (c) 2024 APA, all rights reserved)","2024","2025-07-19 10:26:02","2025-09-09 08:57:43","","686-702","","5","116","","","","","","","","","","en-US","","","","","APA PsycNet","","Place: US Publisher: American Psychological Association","","D:\soft\Zotero\保存目录\storage\3QHQ4VQ2\Dong - 2024 - Examining the relationship between socioeconomic status, self-regulated learning strategies, and wri.pdf","","","Socioeconomic Status; Language Proficiency; Verbal Fluency; Foreign Language Learning; Self-Regulated Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
